Gmatria	Word
86	לאביגיל | אלהים | ואדעה | ולכל | ועוד | אכינה | כמוך | ליום | עבדי | דבלים | ויכן | מאלהי | אליהם
87	היבסי | בלהן | ואף | להבים | לבנה | עבודה | עזי | אלון | כסאו
88	מחלי | לחמי | יבוסי | וחסדי | עזיא | באלהים | ועובד | מגדיאל
89	ויגלם | גולן | ועזו | ומלואו | עדיה
90	וחנוך | מוליד | כלם | עזובה | וידע | מכל | לודים | מלך | נולד | לכם | ולמטה | למך | לנגבה | וחמול | מים | מן
91	עבדיה | אמן | אלהיהם | מאדום | הלוים | ומולדה | אהליהם | לאין | ומהם | האלהים | הכינו | מאכל | אילים | מלאך | אפוד
92	עבדיו | סבכי | עזיה | לבני | נבדלו | מבן | העבודה
93	מגן | היבוסי | וחסדיה | ואבידע | ועזי | אהליבמה | וכסאו | ועבדהו | וזיע | ולמזבח | צבא | באהליהם | ועבודה
94	מילדי | לבבכם | ממטה | דמים | סלד
95	וממואב | להלל | הנם | בצבא | לאדני | יכניה | ויגלום | המלך | פוט | ועדיה | דניאל | זבולן | ויעזב | לוטן
96	המלאך | ומכל | ולמודי | נולדו | יומם | ויכין | מלוך | עבדך | מלאכה | מלכו | מיום | ומן | ומלך
97	ומלאך | עבדיהו | ויכהנו | ויגלחם | ועבדיה | והאלהים | והומם | אונם | אמון | סלוא | להסב | והלוים | אלינו | לנגיד | מהיטבאל | הבץ | אילון | זיף
98	ולבני | נחם | פחדו | חילים | בוץ | חנם | הצבא | ופואה | סגלה | במלאכה | עזיהו | הגדולים
99	פדיה | החלון | ידעיה
100	יהועדה | ודמים | ומדן | לודיים | מלכי | מהנה | מודים | ימים | על | ממך | וממטה | וילחמו | יודעי
101	יצא | ויעזבו | אכלים | מיכאל | המלאכה | וזבלון | יאמן | פיהו | ולהלל | והנם | הודיעו | צוה | עלא
102	מבני | בלע | בעל | מבין | בכלים | וילון | בנים | וגנזכיו | אלהינו
103	צביא | ולנגיד | ויעבדהו | החילים | מנחה | ואונם | מחנה | צובה | אבנים | מביאים | לחסה
104	חמון | מדין | הצבבה | ולבניו | באמונה | לעד | והלבונה | בבעל
105	באבנים | וחניאל | לכהן | מלכיה | גלבע | מדויהם | ופדיה | הימים | במחנה | עלה | עזזיהו | יזניחך | הילודים | פדיהו | יהוידע | הכלים | הימן | ימנה
106	ילינו | ויהועדה | המלוכה | נון | אלהיכם | וימלך | יהללאל | פוך | ההמון | לעבד | ומיכל | ועל | וכלכל
107	גלעד | ומיכאל | יצאו | ויצא | ויאמן | צוהו | והמלאכה | המבין
108	חנן | ומבני | בעלו | ובעל | קח | עגלה | וזיפה | נהגים | חצי | הנבאים | ובנים | ובלע | יעזיהו | חמס
109	יעזבך | מנוחה | המחוים | לגמול | ואבנים | ואבימלך | נדנה | ומחנה | ולחסה | בגלעד
110	בעגלה | העלה | בחצי | נס | כפי | ההלכים | עם | עלי | יהצה | ומדין
111	עלוה | עולה | יצאי | והימן | ועזזיהו | אלף | והימים | האעלה | ממלא | לעבדה | ומהלל | אפל | ויהוידע | ואלעד
112	הנבנה | ויצו | גלעדה | בקי | עיבל | הגלעד | בעם | הוציא | ולעבד | בכפי
113	פלג | ובניהם | ויצאו | ואונן
114	מסביב | עדלי | וללחם | חנון | וינחם | עמד | וחנן | וחצי
115	עליה | ויפדיה | עדיאל | ולעדה | יעלה | העם | אנחנו | סלכה | להכין | חזק | ואחימן | ואחימלך
116	העולה | פול | נסו | ימינו | ואלדעה | ויעל | ואלעדה | עמו | ללוים | לעבדי | וימין | אפלה | ממול | לאלהים | עליו
117	מכבנה | יוצאי | אלוף | יעואל | עבדיאל
118	חללים | ובקי | ועיבל | חנני | עזיאל | הנביאים | למחלי
119	העמד | להדיע
120	למלך | עילי | עמי | ליכין | למן | ימיני | מועד
121	למלאך | אלילים | והעם | יעיאל | הסנאה | ועדיאל | אצל | ואלידע
122	ועליו | ומכון | וימליכו | מכבני | ועמו | למבן | ויעלו | מבניך | וללוים
123	ונסבה | לצבא | חנניה | מלחמה | בנעא | ויעואל | לחפה | ובעליה | בקיהו | החללים | ויצוהו | ופלוא | כמחנה
124	ויקח | ועזיאל | מלמדי | אלעוזי | יוחנן
125	במלחמה | לזבולן | יחזק | ענה | ויציגו | ידיעאל | כהנים | ופלט
126	ויפל | באזנינו | ויקדו | ולמלך | עבדים | וינס | נכון | למלאכה | יפול | ועמי
127	אלופי | בענה | ויעיאל | לנגדם | נמואל
128	המלחמה | גמליהם | ענוב | נלחם | אליפז | חלץ | ויועאלה | הגמלים | וידבקו
129	וחנניה | העמיד | לידעיה | עיטם | ויוציאו | הפלטה | יפלט | יהוחנן
130	פן | הכהנים | ויוחנן | ויעמד | עליך | מלכם | עמך
131	אצם | הפילו | ובגמלים | וענה | וידיעאל | וחזקי | ענהו | מצא | אפים | מהאלהים | יחזקו | ופליה | גבעון
132	קבל | נבלים | לבלע | עבדון | עדנח | ויצוך | עוון | ויפלו | וינסו
133	למנחה | ומלואים | עמיזבד | בגבעון | המגפה | למחנה
134	בנבלים | וחלץ | ויעזיאל | פלטיה | חכמוני | וחפם | נלחמו | לנחמו
135	הסיני | למלכיה | לעלה | מעכה | וטלמן | להמליך | מזבלון | להימן | עמיהוד | קהל | פיהם | עדינא
136	ויען | ועני | חזקיהו | לחצוב | והכהנים | ממנו | ויעמדו | ועין | מהללאל | ועמך | קול | וחזקיה | במצד
137	לגלעד | ואצם | ואמץ | מוצא | להציב | ומלכיאל | במסלה | ואפים
138	לחק | וינוסו | ובעמך | מנחלי | לקח | ועבדון | ליעזיהו | לחצי | לעגלה | בקול
139	אלחנן | כמעט | ובגבעון | ונפג | מדמנה | החלוץ | דקלה | נגפו | וזעון
140	ממני | ובנבלים | הממלכה | מלכים | ופלטיה | פני | הקהל | לעם | מעל | כצל
141	אסף | אפלל | אמנן | לאלף | הכיננו | מלאכים | כנניהו | ימצא | וכנניה | אמצי | להמליכו | ולהפך
142	בפס | בעיני | בלעם | בעניי | ויפילו
143	לקחה | ומוצא
144	ובקול | וחקיך | עדלם | ויצלח | חלוצי | לחנון | ולחצי | ממנוח
145	לחזק | העלם | יפנה | המלכים | ויעמידה | הנולדים | צנה
146	אמציה | וינסך | ויעמידו | פניו | ויעני | עיניו | הצאן | ועמל | עולם | יחזקיהו | קום | לעמו | הגבעוני | ופני
147	וימצא | בצנה | ואסף | וכנניהו | ואפלל | במצודה | אמנון | וצאן | ויענהו | וסמכיהו
148	במעלו | פסח | לחנני | קמח | מחנים | החלקה | יצמח | בעיניו
149	ומצובה | יחציאל | אצבון
150	המעלה | עילם | כעמך | לעמי | ולעמד | חצבים | ספי
151	ולחזק | העולם | אליפל | עמיאל | ומעלה | מקוה | ויקהל | והמלכים
152	המוציא | במעיל | אמציהו | וימצאה | בנימן | לבניכם | המצביה
153	למלחמה | בצלאל | חלקיה | אביסף | וימצאו
154	ומחצי | לעדן | ולקחי | ויחלק
155	עכסה | מהללים | עליהם | לכהנים | וקדמה | קנה
156	מעמו | ובחצים | ואלפלט | יוסף | וסככים | לעבדים | ויעכן | ויקם | ויעלם | ועילם | ציון | אקנה
157	זקן | ויצילוה | ולאצל | קנז | ויאסף
158	למגפה | לעזיאלי | ובנימן | וקומו | וימצאהו | ונציב | נקבו | ויצומו
159	חלקיהו | ואביסף | והנצח | וחלקיה | להעמיד | לחנניהו
160	כסף | עלין | צידון | פעי | ענם | פסך | עמים
161	ומהללים | ועליהם | ועמהם | אלפים
162	וימעלו | בעמים | בכסף | בעיניך | ויכנעו | ויוסף
163	החקים | יוציאום | וקנז
164	למצד | הקטן | בעצב
165	למסלה | עיפה | העמים | יקמיה | הכסף
166	עמון | ויקים | מעון | ועץ | לכנוס | ואליפלט | נפלו | ונעם | וכסף | עוץ | האלפים | יוסיף | עמנו
167	זקני | בעצה
168	נפלגה | ואליפלהו | כסלחים | למעזיהו | לחפים | ויקומו
169	יקטן | וכצבאים | העמדים
170	ססמי | עליכם | מכסים | עצי | לעיני | עמכם | לפני | למימן
171	ויקמיה | ועיפה | מגבעון | לאסף | והכסף | העליון
172	ויוקים | יוסיפו | ומעון | יעבץ | עצבי | ויסיפו | ועוץ
173	ופנואל | וזקני
174	הצעדה | החיצונה
175	למעלה | העמודים | ויקטן | הפלני
176	סוסים | עמינדב | יעוץ | צוף | ולמימים | וססמי | וימנע | ויפיע | לפניו | ולפני | יועץ | ועצי | לעולם
177	ואניעם | ואליעני | קמואל | ופניאל
178	לנצח
179	נטעים | כקטן
180	צפי | פנים | ציף | מפני | ממנים
181	ומממלכה | ולמעלה | יהויקים | העמוני | הפלוני
182	ויועץ | ועמינדב | במעלם | יעקב | לבנימן
183	זעקו | חפצה
184	צופח | ועקוב | פקד | ללעדן | המקלט
185	פניהם | להקים
186	מעולם | מקום | יצועי | ליוסף | מפניו | אלקנה | וענני | צופי | ליחזקאל
187	נמצאו | אליועיני
188	במקמו | מנחמים | ויקבלם | במקום
190	כנען | למען | מעלים | ליקים | נכלמים | לכסף | לפניך | פינן
191	המקום | ונסכיהם | אלנעם
192	ובעלידע | בספים | והנמצא | מבנימן | ואלקנה | הנמצאו | אליהועיני | מקומו | בפעם
193	ואליועיני | ויעקבה
194	ויבקעו | ויחלקם | מעמדם
195	הספים | נספה | מעליהם
196	וכנען | האספים | ולכסף
197	והצילנו | נאספו
200	יעלץ | צדוק | מפניך | מימינים | ולמעדים | ויחלקום | מעץ
201	ומקנה | וכנענה
202	וקוץ | רב | נציבים | לבנימיני
205	גבר | בבאר | וצדקה | גרב | אדר
206	ראה | דבר | ויכניעם | וצדוק
207	אור | ראו | גדר | בהר | רבה
208	פינחס | וארא | בדבר | ובעצם | יצחק | בארה | רבו
209	לאחינעם | ארח | הצידנים | אחר | צדקיה
210	קינן | נפלים | מלפני | וגרא | חבר | דור | עצים | בחר | גזר | ובארא | ענמים | חרב | לפנים | רחב
211	והר | הראה | אלפעל | ירא | לצאנם | גבור | הדבר
212	הרבה | והרא | ודבר | בעמק | ליעקב | וברד | צלפחד | בגזר
213	גדור | הבור | הרבו | בראי
214	ופינחס | חוקק | חור | ויקבצו | ירד | רוח | רדי
215	החרב | לפניהם | זרח | צדקיהו | והדר | גברי | קעילה | ואחר | גזרה | יהוצדק | הקינים
216	וחרב | למקום | בחור | דברי | ברוח | ראיה | מלפניו | אריה | וחבר | הארי | ועצים | דביר | חרבו | ונעמן
217	זקנכם | ומקניהו | וירא | עצביהם | אורי
218	צבעון | ירח | הגרי | והזקנים | וברי | בדברי | חרי | הגדור | וגדרה
219	אחרי | וגדור | לפקדה | ורהגה | אחימעץ
220	וחור | ירדו | טהור | וירד | ירגז | עצמך | צלק | ורוח
221	יאיר | גבורי | המעונים | ואחור | והעצים | ויהוצדק
222	ריבי | רכב | וחבור | הבירה | יריב | ברך | וראיה | ודברי | אוריה | הגדרי | וגבורה | בכר | וחרבו | וידבר
223	ואחרח | קבצאל | ואורי | ויראו | ההגרי
224	ויחר | וצבעון | ובראיה | חורי | מפקד | ירחו | ירוח | ויהרג
225	רחביה | מפניהם | רכה | ואחרי | ואחימעץ | המעינים | יטור | ורוהגה | אחריו | יריה
226	כדבר | בירחו | ובריח | ויבחר | וירדו | ורך | הארודי
227	וגבורי | הבכר | ויירא | ולאספים | הרכב | והגבורה
228	בכור | ברוך | ברכו | ובכר | בכרו
230	זרחיה | מלפניך | יחזרה | יעקן | חרבך | לצדוק | היזרח | פעלים
231	ויטור | ואחריו | רחביהו | ופספה | הבריחו | צפונה | יריהו | להקוץ
232	ויורי | לרב
233	וברכה | וזכר | זכור | זכרו | הבכור | ציקלג
234	דרכי | וחדריו
235	להר | הפנימים | צפניה | ויהרגהו
236	הארכי | ולצדוק | דבריך | בחיריו | לדבר | וזרחיה
237	זכרי
238	ויברך | לרוב | והבכרה | ויריבי | ליצחק
239	אחריך | וזכור
240	לעצים | ככר | רם | יזרחיה | פעמים | ודרכי
241	אמר | זרבבל | ארם | בגורל | ובציקלג
242	אריאל | לצלפחד | זכריה | ויבריחו
243	אברם | בארם | רגם | רגלי | מבאר | ברכיהו | וברכיה | גמר | וזכרי
244	הברזל | ויברכו | הגורל | מרד
245	מקניהם | גורלו | וברזל
246	ועמלק | ורם
247	מזקק | וארם | אחרחל
248	רחם | אברהם | אוריאל | וזכריה | זכריהו | במדבר | מבור
249	רגליו | ויהויריב
250	ומרד | בחרם | ויפקידם | ככרי | נר | מבחר | במגרה
251	מדברה | הרום | אמרי
252	מריב | לברך | רבים
253	ואמרו | מטרד | ואומר | גרן | זמרו | אבנר | גרים
254	ורמח | וזכריהו | ארגים | וקבצנו | חורם | וירכיבו
255	מזרח | לזרחי | הדורם | לחזיר | בגרן | מהרי
