Gmatria	Word
528	תעגנה
534	תדעין
536	וצמת
538	חלקת
539	לקטת | תלקט
541	מאשר | מצאתי | ישראל
542	המטפחת
543	בישראל
545	ותלקט
546	ותקם
547	הצבתים
557	ואספתי
558	נחמתני
562	הראשון
563	תפגעי
565	קניתה
566	תדבקין
567	זקנתי
570	קניתי | מדעתנו | שער
572	בשער
575	עשרה | השער
576	קנותך
580	עשיר
590	כעשר
600	שש
606	רות | דברת
607	ותרא
610	ותרד
612	ורות
616	הותרה | ומשער
620	וירדת | שערים
621	תיראי
625	השערים
630	יכרת | וירדתי
640	תמר
647	ותאמר
651	אמרתי | תאמרי
656	התמורה
676	שלשום
679	מרגלתו | תגערו
688	תעבורי | באפרתה
689	מרגלתיו
695	מרגלותיו
701	אשת
702	ותאמרנה
704	ורחצת
707	ותשא | שבתה | אשתו
708	ותשב
713	ואשתו
716	ושתי | וישת
717	השבית
719	אשחית
722	שכבת
728	ושכבת | ותשכב | בנערות
730	נערתי
731	אפרתים
732	שיבתך
736	תשלו
738	ושכבתי
740	לשתי
742	נערותיו
746	ושמת
755	שתיהם
756	תקראנה
761	ותשנה
762	ותקראנה | ותשאנה
765	השנית
775	עשתה
776	ותעש
778	ותשבע
780	עשית
781	השכנות
790	עשיתי | שמלתך
800	שמלתיך
806	ותשק
808	שפחתך | תחת
810	שמעת
818	שפחתיך
820	עשיתם
830	לתת | תעשין
840	בתחלת
846	תולדות
856	תמותי | ותתן
868	ממשפחת
907	ותשאר
957	תשברנה
971	מתאמצת
980	משכרתך
986	ופרשת
1006	ותתר
1116	ושתית
1117	ותשתהו
1120	ותשתחו
1142	ולשתות
