Gmatria	Word
90	ידעו | מכל | כלם | וידע | פי | מלך | בנחל | לכם | מים | ויעד | ויניחו | מן
91	אלהיהם | נאם | אהליהם | האלהים | כהניו | מאן | אילים | ועזוב | מלאך | סלא | בהלחמו
92	עבדיו | במים | מאומה | לבני | עזיה | במלך | ואהלים | בניכי | ויעבד
93	חמוטל | גדפו | ממגדו | הנחל | באהליהם | צבא | מגן
94	ילדים | וילחם | מידם
95	המים | אדמים | המלך | הנם | המן | והלחמו | ויאזניהו | ויעזב
96	המלאך | ומים | פיו | וידעו | צו | ומן | עבדך | בעדך | מלכו | מיום | ויסך | ומלך | אמנה
97	ומלאך | וכהניו | אמון | חמיטל | אלינו | מנגד
98	חץ | במלכו | ויעבדו | הצבא | ועבדיו | לבניו | באמנה | עזיהו
99	פדיה | החלון | להניד | והנחל
100	לכן | מימי | מלכי | מכם | ימים | על | ממך | כלים | אעזבך | כף | ימלך | פך | וחכינו
101	יצא | אינם | וימלטו | ויעזבו | לאדניו | מלאכי | והמלך | והנם | המלאכה | המון | והמים | מאין | אליכם | נאכל | צוה | וליגבים
102	מבני | בימים | הוצא | בעל | מבין | בכף | בנים | אלהינו
103	מנחה | החילים | מחנה | אבנים | וצאו | באפך
104	באמונה | וחץ | בבעל
105	באבנים | מהיכל | הימים | עלה | הפך | במחנה | נלכה | הלכים | יהוידע | הכלים | העל
106	עבדיך | בדק | בחוץ | וכלים | ומלכי | המלוכה | אלהיכם | וימלך | כפו | ולכן | ההמון | דבק | עלו | ועל | קו | אעלה
107	יצוא | גלעד | ואינם | יצאו | ויצא | הקב | הבעל | ומאין | הכלבים | ואדומים | וימאן | מזבחים | צביה | בניהם
108	המנחה | קח | המחנה | יסלח | ומבין | בכפו | מסח | לעגה | ובנים | בפוך
109	והמנהג | אקח | מחנהו | ומנחה | החוץ | נלכדה | הדק
110	אדניהם | העלה | עם | עלי | ימין
111	יצאי | והפך | אלף | יהויכין | והימים | כאכלם | ויחפאו
112	בימין | האמינו | הגלעד | וימנו | ויצו | וימלכו
113	ויוצא | עגלי | להלחם | החצי | ויצאו
114	קחו | דיק | ויצבו | וקח | כדמן | וינחם | עמד
115	עליה | לפה | יעלה | מגבע | העם | אנחנו | המכים | חזק | הנני | באזניהם
116	פול | מהנזיד | ויעל | יעלו | לעבדי | עמו | כפיו | לאלהים | עליו
117	ממגדל | היקב | ויצוה | וימאס
118	יקח | ומסבי | ונאכלהו | הוציאו | הנביאים | הגללים | ויקב | והגלעד | כמנהג
119	עמדה | מעט
120	חזקה | למלך | וידק | ועמד | וקחו | יפל | עמי | עמדו | למים | מדוע | כמלכי | לפי | העליה | ויחצו
121	ויטמנו | חזקו | ויהפך | מלאכיך | והעם | ואנחנו | אצל | אינכם
122	וימליכו | וכפיו | דביונים | ועמו | ויעלו | וידבק | לעזיה
123	כנגן | וימאסו | מלחמה | בנינוה | ויצוהו | ומעוא | זנוני
124	ויקח | יעמד | עדן | והנביאים | יקחו | להדפה | חקיו
125	הנע | העמוד | סללה | במלחמה | הצל | אדניכם | מסכה
126	ענו | ויפל | למלכו | כמוני | עבדים | וינס | מלון | סוס | מעבדי | ואקחהו | לעבדך | מוסך
127	מגדלים | ויעלהו | וחזקו | מלבנה
128	המלחמה | מנחל | נלחם | לחץ | ומבניך | לסלח
129	פליט
130	פן | הכהנים | למלכי | יסמך | עני | עמודי | ויעמד | ויוחנן | למימי | ויקחו | ההצל | ממלך | ינע | חזקיה | מיסך | יען | עמך
131	מצא | ויחזק | אלמני | הסוס | יחזקו | אמנם
132	לבעל | מעבדיו | קבל | וסוס | עוון | ועבדים | וינסו
133	גפן | למחנה
134	צמד | ויפלח | ידעים | בסוסו | ויוציאהו
135	מעכה | ליהוידע | ממנה | נמלטו | ויקחהו | היעים
136	ויען | חזקיהו | והכהנים | עיון | ממנו | ויעמדו | לבדק | עודנו | יפילו | קול | נסכו
137	בחפזם | והעוים | מצאו | אמוץ | מוצא
138	מנחם | וינוסו | לקח | ולבנים | לבנון | המצבא | בקול
139	אלקח | גפנו | וינגע
140	עיני | קם | מכף | ופליטה | בלבנון | יציל | הממלכה | הניעה | פני | לעם | ממני | מעל | כעמי | בחלק | מחצב | הפנה
141	אסף | הצילו | מלאכים | ויענה | ימצא | ונטעו
142	וקול | יעבדנו | וסוסי | מבעל | אצליהו | להוציא | בהחפזם | בעיני | מצאהו
143	חלקה | מנגן
144	בסוסיו | לקחו | ולקח | קדם | מחוץ
145	עזבוני | בחלקה | עיניה | לחזק | יהועדן | הסף | קמה | פניה | המלכים
146	ההצילו | פניו | אמציה | עיניו | ומכף | ויפן | ומידעיו | ולחצבי | לפול | האמנים | ויסע | קום | יחזקיהו | מכלנו | המלאכים
147	וימצא | ואסף | ואפס | וצאן | אספו | במעלה
148	קמח | פסח | המנגן | החלקה
149	קדמה | וינגף
150	לחזקה | מעלי | למועד | המעלה | כעמך | עמם | לעמוד | לצל | מעם | נמליך | מימין
151	אסיף | אצילך | יאסף | והניף | ומעלה
152	יבלעם | ויצום | ויסעו | ועיניו | אמציהו | והאמנים | ונאצה | והמצוה
153	למלחמה | חלקיה | הפסח | עגלים | החצים
154	נקד | וחצים
155	העלים | וילקט | הקים | עליהם | לכהנים | יהועדין | הסיף | נעלה
156	קומי | יוסף | לעבדים | יספו | ויקם | כסוסי | מעליו | ציון
157	גלעדים | זקן
158	ואמציהו | ספיח | וימצאהו
