Gmatria	Word
84	למדי | ויסבו | עודד | ידיכם | למטה | וחכמי | בעבי | דמם
85	יכיליה | מהם | הכין | להן | כהני | לכלה | פה | היסוד | עזבו | במחלה | הנטויה
86	כוס | אלהים | לנו | ולכל | ועוד | האלים | כמוך | ליום | בעדי | ויסוד | עבדי | ויכן | ועדו | אליהם
87	אפו | ואף | למזבח | ויהללו | לבנה | בהכין | ואילם | לאכול | כסאו
88	והאולם | הגיע | ובינך | ועבדו | נחל | באלהים | בלוים | לובים
89	ולאבן | יעזב
90	ידעו | מכל | יכין | וידע | כלם | עזובה | ההכין | מלך | בנחל | יעדו | לכם | מים | מן | ובבניך | יודע
91	צא | אלהיהם | נאם | הלוים | לאין | האלהים | מאכל | הכינו | אילים | לנדבה | מלאך | מיכיהו | בהלחמו
92	עבדיו | לאסא | ועבדי | לבני | מאליהו | במלך | הגדלים | סבל | ואלהים | בפי | מבן | פחד | אצא | העבודה | ויעבד | להמזבח
93	והכונו | ויגדע | היבוסי | נביאיך | ויוליכהו | כגמל | חפה | הנחל | נחלה | צבא | מגן | ועבודה
94	ואזניך | וילחם | יעדי | לאחיהם | וחסדיו | מידם | ועביו
95	להלל | זבלון | להיכל | עדיהו | החלבים | המלך | הנם | להכיל | ויעזב
96	ומכל | ומים | וילמדו | יומם | לאהליך | וידעו | עבדך | וכלם | מלאכה | כלום | ומן | ומלך | יפו
97	וכהניו | טפח | צאו | ועבדיה | והאלהים | עזך | אמון | ומאכל | והלוים | לנגיד | והכינו | נגדם | ואילים | אילון | זיף
98	ולבני | בוץ | בפיו | במלכו | ויעבדו | חכמיך | הצבא | המגן | במלאכה | עזיהו
99	ויגף | והיבוסי | הילדים | והלובים | ולאבני | ויגדעו | לחטבים | ומגן
100	לכן | מימי | מלכי | ולאחיהם | ימים | על | ממך | בחליים | חצב | כלים | ויחנכו | מכם | ימלך | יודעי
101	יצא | ויעזבו | והחלבים | למלא | והמלך | המון | וזבלון | יאמן | אדומים | ולהלל | והנם | להליכו | המלאכה | צוה
102	ומלאכה | בימים | אצוה | והמלאך | ויכסו | ויבדילם | ויכינו | בעל | מבין | בנים | אלהינו
103	מגני | החילים | מנחה | צובה | ועבדיהו | מביאים | ואצאה | נבאים | במלאכי
104	ולבניו | באמונה | ויחף | מאחיהם | ללמד | ובוץ
