Gmatria	Word
332	לבש
335	יושיט | הפרים
336	פורים | והנערה
338	שלח | לבוש
340	בלבוש | פרס | שם | כשך | כרעים | סריסי | ספר
341	הפורים | לאיש
342	בשם | הפרזים | לחדש | בספר
343	הלבוש
344	שלחו
345	הספר | שככה | הרצים | הצרים
346	וסריסי | ופרס
347	להשיב
348	שמח | הפרוזים | וילבש | חמש
350	ספרי
351	וסריסיה | מרסנא
352	ושמו
353	שמחה | חמשה
354	וישלח
355	בחמשה | שנה | ישלטו
356	נשאה | ויספר | וישם
357	מזרעם | נשאו
358	לכבוש | ומחדש
359	והלבישו | ושמחה
360	כרפס | מנער | שני
361	ושנה
362	ונקראה | חדשים
363	הקרובים
365	השני
366	נמכרנו | ישנו | כרצון
367	הישבים
368	לשלח
371	וישנה
372	שבע
375	לשלוט | עשה | והרחוקים
376	אעשה | עשו | שלום
377	להלביש
378	וינשאהו
380	מספר | מסריסי | עשי
381	ועשה
383	לשמחה
385	הסריסים | יעשה
386	ויעש | ועשי | ויקרע | יעשו
389	להשמיד
390	ספרים | ומשלוח
392	ויעשו | בשמן
394	בבשמים
395	הספרים | משנה
397	השביעי
398	חמשים
400	נשים | ונשלוח | שק | שנים
401	את | נקראים
402	בת
404	דת
405	הנשים | שניהם
406	אתה | כלשנו | ושללם | בגתא | כלשון | שונים | שקו | כרצונם | ונשים
407	אתו | ואת | בקשה
408	בשנאיהם | ובשנים | בקשו
409	אחת | הדת | תבוא
410	שמע | קיש | בזתא | דתו
411	טבת | מרוקיהן
412	בית | כלשונו
413	ואתו | ואבגתא | הזאת | תאבדו
414	דתי | בבית
415	והדת | מעשה
416	בדתי | שמעו | ודתו
417	בהשמע | תגיד | אותי | אבדתי | הבית | טובת
418	ויבקש | ביתו | ובית | יבקשו
420	בביתו | עשים | היתה | שמעי
421	היות | תיטב | ותהי
422	ושמעו | כתב
423	וטובת | טובות | נבוכדנאצר
424	כדת | ויבקשו | ויזתא
425	נעשה | התך
427	הכתב | ותיטב
428	ותבך | כתוב | בתוך | כזאת | כתבו | ושבעים
429	להשמידם
432	יכתב | לבקש | לבת
433	משפחה
436	תלו | נפשו
437	גדלת | אשקול
438	ולבקש | ויכתב
439	ומשפחה
440	נפשי
441	אתם | מאת | תלהו | מנשאים
442	ותלו
443	בתולה | הגלתה
446	אדמתא | שמונים | יתלו
447	ואמת | ומאת | ככתבה | אותם | מאות | מגדת | ואתם
448	חמת
449	החלות | גדולתו
450	המדתא | להבזות
451	להיות
452	ויתלו | וכלשונם | בנפשך | מבית
453	גנת
454	תדמי | במבקשי | ובמות | וחמת
455	מטות | כלתה | להתך | בגתן
456	תוכל | בגתנא | בחמתו
457	ולהיות | תאכלו
460	מכת | וחמתו | וחתמו | יתן
462	ביתן
464	ויחתם
465	ודתיהם
466	מתוך | יתנו | ויתן | ונשמע | לשקול
467	הביתן
470	עת | נפשם
471	ויתנה
472	נכתב | בעת
476	ונעשים
478	כתובים | ונכתב | הפילגשים | הגעת
479	ותגע
480	ותבואינה
481	עותה
482	ככתבם
483	בטבעת
485	להמית | מולדתה | ובמלואת
487	טבעתו
488	פתח
490	תמלך | מולדתי | צרר | יפת
493	מגנת
495	מתהלך
496	מנות | מלכות
497	ותמאן
498	במלכות
499	הפחות
500	נתן | לעת
501	מנותה | המלכות | צותה | אשר | ראש
502	מלכותו
503	בראש | בשאר
504	ונחתם | דרש | לדעת
505	נתנה | והפחות
506	נתון
507	ראשו | זרש | ואשר | ומלכותה | ושאר
508	בראשה | שברו
509	בראשו | מתיהדים
510	תפל | ונחתום | ינתן | מדינות | שרי
511	שרבט
512	במדינות | ונתון
513	ותצוהו | וזרש | החרש
514	עמדת
515	המדינות
516	ושרי | שריו | ותפל | תפול | וינתן | מלכותך
520	ותעמד
521	כאשר | שרביט
522	נבעת
523	פתגם
